1  number of sets, Nset
-----------------
#1 written using the HAWC2 OpenMDAO wrapper
Case ID: iea10mw_rc1_hawc2
================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================
          r [0]                   m [1]                 x_cg [2]                y_cg [3]                ri_x [4]                ri_y [5]                x_sh [6]                y_sh [7]                  E [8]                   G [9]                  I_x [10]                 I_y [11]                  K [12]                  k_x [13]                 k_y [14]                  A [15]                 pitch [16]                x_e [17]                 y_e [18]        
   4.600100000000000e+01    5.732800000000000e+03    0.000000000000000e+00    0.000000000000000e+00    2.530100000000000e+00    2.530100000000000e+00    0.000000000000000e+00    0.000000000000000e+00    2.100000000000000e+11    8.076900000000000e+10    4.317300000000000e+00    4.317300000000000e+00    8.634600000000001e+00    5.000000000000000e-01    5.000000000000000e-01    6.744400000000000e-01    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00
   5.750000000000000e+01    5.509700000000000e+03    0.000000000000000e+00    0.000000000000000e+00    2.431600000000000e+00    2.431600000000000e+00    0.000000000000000e+00    0.000000000000000e+00    2.100000000000000e+11    8.076900000000000e+10    3.832700000000000e+00    3.832700000000000e+00    7.665400000000000e+00    5.000000000000000e-01    5.000000000000000e-01    6.482000000000000e-01    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00
   5.750100000000000e+01    5.143900000000000e+03    0.000000000000000e+00    0.000000000000000e+00    2.432300000000000e+00    2.432300000000000e+00    0.000000000000000e+00    0.000000000000000e+00    2.100000000000000e+11    8.076900000000000e+10    3.580300000000000e+00    3.580300000000000e+00    7.160500000000000e+00    5.000000000000000e-01    5.000000000000000e-01    6.051600000000000e-01    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00
   6.900000000000000e+01    4.935700000000000e+03    0.000000000000000e+00    0.000000000000000e+00    2.333900000000000e+00    2.333900000000000e+00    0.000000000000000e+00    0.000000000000000e+00    2.100000000000000e+11    8.076900000000000e+10    3.162900000000000e+00    3.162900000000000e+00    6.325800000000000e+00    5.000000000000000e-01    5.000000000000000e-01    5.806700000000000e-01    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00
   6.900100000000000e+01    4.584500000000000e+03    0.000000000000000e+00    0.000000000000000e+00    2.334600000000000e+00    2.334600000000000e+00    0.000000000000000e+00    0.000000000000000e+00    2.100000000000000e+11    8.076900000000000e+10    2.939600000000000e+00    2.939600000000000e+00    5.879200000000000e+00    5.000000000000000e-01    5.000000000000000e-01    5.393500000000000e-01    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00
   8.050000000000000e+01    4.391200000000000e+03    0.000000000000000e+00    0.000000000000000e+00    2.236100000000000e+00    2.236100000000000e+00    0.000000000000000e+00    0.000000000000000e+00    2.100000000000000e+11    8.076900000000000e+10    2.583200000000000e+00    2.583200000000000e+00    5.166400000000000e+00    5.000000000000000e-01    5.000000000000000e-01    5.166100000000000e-01    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00
   8.050100000000000e+01    4.054700000000000e+03    0.000000000000000e+00    0.000000000000000e+00    2.236800000000000e+00    2.236800000000000e+00    0.000000000000000e+00    0.000000000000000e+00    2.100000000000000e+11    8.076900000000000e+10    2.386700000000000e+00    2.386700000000000e+00    4.773400000000000e+00    5.000000000000000e-01    5.000000000000000e-01    4.770200000000000e-01    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00
   9.200000000000000e+01    3.876200000000000e+03    0.000000000000000e+00    0.000000000000000e+00    2.138400000000000e+00    2.138400000000000e+00    0.000000000000000e+00    0.000000000000000e+00    2.100000000000000e+11    8.076900000000000e+10    2.085200000000000e+00    2.085200000000000e+00    4.170500000000000e+00    5.000000000000000e-01    5.000000000000000e-01    4.560200000000000e-01    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00
   9.200100000000000e+01    3.554300000000000e+03    0.000000000000000e+00    0.000000000000000e+00    2.139100000000000e+00    2.139100000000000e+00    0.000000000000000e+00    0.000000000000000e+00    2.100000000000000e+11    8.076900000000000e+10    1.913300000000000e+00    1.913300000000000e+00    3.826700000000000e+00    5.000000000000000e-01    5.000000000000000e-01    4.181600000000000e-01    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00
   1.035000000000000e+02    3.390800000000000e+03    0.000000000000000e+00    0.000000000000000e+00    2.040600000000000e+00    2.040600000000000e+00    0.000000000000000e+00    0.000000000000000e+00    2.100000000000000e+11    8.076900000000000e+10    1.661100000000000e+00    1.661100000000000e+00    3.322300000000000e+00    5.000000000000000e-01    5.000000000000000e-01    3.989100000000000e-01    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00
   1.035010000000000e+02    3.083600000000000e+03    0.000000000000000e+00    0.000000000000000e+00    2.041300000000000e+00    2.041300000000000e+00    0.000000000000000e+00    0.000000000000000e+00    2.100000000000000e+11    8.076900000000000e+10    1.511700000000000e+00    1.511700000000000e+00    3.023400000000000e+00    5.000000000000000e-01    5.000000000000000e-01    3.627700000000000e-01    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00
   1.156300000000000e+02    2.926700000000000e+03    0.000000000000000e+00    0.000000000000000e+00    1.937500000000000e+00    1.937500000000000e+00    0.000000000000000e+00    0.000000000000000e+00    2.100000000000000e+11    8.076900000000000e+10    1.292500000000000e+00    1.292500000000000e+00    2.585000000000000e+00    5.000000000000000e-01    5.000000000000000e-01    3.443200000000000e-01    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00
================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================
          r [0]                   m [1]                 x_cg [2]                y_cg [3]                ri_x [4]                ri_y [5]                x_sh [6]                y_sh [7]                  E [8]                   G [9]                  I_x [10]                 I_y [11]                  K [12]                  k_x [13]                 k_y [14]                  A [15]                 pitch [16]                x_e [17]                 y_e [18]        
================================================================================================================================================================================================================================================================================================================================================================================================================================================================================================
$2 20
   0.000000000000000e+00    8.383700000000001e+03    0.000000000000000e+00    0.000000000000000e+00    2.921100000000000e+00    2.921100000000000e+00    0.000000000000000e+00    0.000000000000000e+00    2.100000000000000e+17    8.076900000000000e+17    8.416000000000000e+00    8.416000000000000e+00    1.683200000000000e+01    5.000000000000000e-01    5.000000000000000e-01    9.863200000000000e-01    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00
   1.150000000000000e+01    8.101200000000000e+03    0.000000000000000e+00    0.000000000000000e+00    2.822600000000000e+00    2.822600000000000e+00    0.000000000000000e+00    0.000000000000000e+00    2.100000000000000e+17    8.076900000000000e+17    7.593400000000000e+00    7.593400000000000e+00    1.518700000000000e+01    5.000000000000000e-01    5.000000000000000e-01    9.530800000000000e-01    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00
   1.150100000000000e+01    7.676700000000000e+03    0.000000000000000e+00    0.000000000000000e+00    2.823300000000000e+00    2.823300000000000e+00    0.000000000000000e+00    0.000000000000000e+00    2.100000000000000e+17    8.076900000000000e+17    7.199100000000000e+00    7.199100000000000e+00    1.439800000000000e+01    5.000000000000000e-01    5.000000000000000e-01    9.031400000000001e-01    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00
   2.300000000000000e+01    7.409000000000000e+03    0.000000000000000e+00    0.000000000000000e+00    2.724900000000000e+00    2.724900000000000e+00    0.000000000000000e+00    0.000000000000000e+00    2.100000000000000e+17    8.076900000000000e+17    6.472000000000000e+00    6.472000000000000e+00    1.294400000000000e+01    5.000000000000000e-01    5.000000000000000e-01    8.716500000000000e-01    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00
   2.300100000000000e+01    6.999200000000000e+03    0.000000000000000e+00    0.000000000000000e+00    2.725600000000000e+00    2.725600000000000e+00    0.000000000000000e+00    0.000000000000000e+00    2.100000000000000e+17    8.076900000000000e+17    6.117100000000000e+00    6.117100000000000e+00    1.223400000000000e+01    5.000000000000000e-01    5.000000000000000e-01    8.234300000000000e-01    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00
   3.450000000000000e+01    6.746400000000000e+03    0.000000000000000e+00    0.000000000000000e+00    2.627100000000000e+00    2.627100000000000e+00    0.000000000000000e+00    0.000000000000000e+00    2.100000000000000e+17    8.076900000000000e+17    5.477900000000000e+00    5.477900000000000e+00    1.095600000000000e+01    5.000000000000000e-01    5.000000000000000e-01    7.936900000000000e-01    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00
   3.450100000000000e+01    6.351200000000000e+03    0.000000000000000e+00    0.000000000000000e+00    2.627800000000000e+00    2.627800000000000e+00    0.000000000000000e+00    0.000000000000000e+00    2.100000000000000e+17    8.076900000000000e+17    5.159800000000000e+00    5.159800000000000e+00    1.032000000000000e+01    5.000000000000000e-01    5.000000000000000e-01    7.472000000000000e-01    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00
   4.600000000000000e+01    6.113300000000000e+03    0.000000000000000e+00    0.000000000000000e+00    2.529400000000000e+00    2.529400000000000e+00    0.000000000000000e+00    0.000000000000000e+00    2.100000000000000e+17    8.076900000000000e+17    4.601300000000000e+00    4.601300000000000e+00    9.202700000000000e+00    5.000000000000000e-01    5.000000000000000e-01    7.192100000000000e-01    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00
   4.600100000000000e+01    5.732800000000000e+03    0.000000000000000e+00    0.000000000000000e+00    2.530100000000000e+00    2.530100000000000e+00    0.000000000000000e+00    0.000000000000000e+00    2.100000000000000e+17    8.076900000000000e+17    4.317300000000000e+00    4.317300000000000e+00    8.634600000000001e+00    5.000000000000000e-01    5.000000000000000e-01    6.744400000000000e-01    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00
   5.750000000000000e+01    5.509700000000000e+03    0.000000000000000e+00    0.000000000000000e+00    2.431600000000000e+00    2.431600000000000e+00    0.000000000000000e+00    0.000000000000000e+00    2.100000000000000e+17    8.076900000000000e+17    3.832700000000000e+00    3.832700000000000e+00    7.665400000000000e+00    5.000000000000000e-01    5.000000000000000e-01    6.482000000000000e-01    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00
   5.750100000000000e+01    5.143900000000000e+03    0.000000000000000e+00    0.000000000000000e+00    2.432300000000000e+00    2.432300000000000e+00    0.000000000000000e+00    0.000000000000000e+00    2.100000000000000e+17    8.076900000000000e+17    3.580300000000000e+00    3.580300000000000e+00    7.160500000000000e+00    5.000000000000000e-01    5.000000000000000e-01    6.051600000000000e-01    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00
   6.900000000000000e+01    4.935700000000000e+03    0.000000000000000e+00    0.000000000000000e+00    2.333900000000000e+00    2.333900000000000e+00    0.000000000000000e+00    0.000000000000000e+00    2.100000000000000e+17    8.076900000000000e+17    3.162900000000000e+00    3.162900000000000e+00    6.325800000000000e+00    5.000000000000000e-01    5.000000000000000e-01    5.806700000000000e-01    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00
   6.900100000000000e+01    4.584500000000000e+03    0.000000000000000e+00    0.000000000000000e+00    2.334600000000000e+00    2.334600000000000e+00    0.000000000000000e+00    0.000000000000000e+00    2.100000000000000e+17    8.076900000000000e+17    2.939600000000000e+00    2.939600000000000e+00    5.879200000000000e+00    5.000000000000000e-01    5.000000000000000e-01    5.393500000000000e-01    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00
   8.050000000000000e+01    4.391200000000000e+03    0.000000000000000e+00    0.000000000000000e+00    2.236100000000000e+00    2.236100000000000e+00    0.000000000000000e+00    0.000000000000000e+00    2.100000000000000e+17    8.076900000000000e+17    2.583200000000000e+00    2.583200000000000e+00    5.166400000000000e+00    5.000000000000000e-01    5.000000000000000e-01    5.166100000000000e-01    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00
   8.050100000000000e+01    4.054700000000000e+03    0.000000000000000e+00    0.000000000000000e+00    2.236800000000000e+00    2.236800000000000e+00    0.000000000000000e+00    0.000000000000000e+00    2.100000000000000e+17    8.076900000000000e+17    2.386700000000000e+00    2.386700000000000e+00    4.773400000000000e+00    5.000000000000000e-01    5.000000000000000e-01    4.770200000000000e-01    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00
   9.200000000000000e+01    3.876200000000000e+03    0.000000000000000e+00    0.000000000000000e+00    2.138400000000000e+00    2.138400000000000e+00    0.000000000000000e+00    0.000000000000000e+00    2.100000000000000e+17    8.076900000000000e+17    2.085200000000000e+00    2.085200000000000e+00    4.170500000000000e+00    5.000000000000000e-01    5.000000000000000e-01    4.560200000000000e-01    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00
   9.200100000000000e+01    3.554300000000000e+03    0.000000000000000e+00    0.000000000000000e+00    2.139100000000000e+00    2.139100000000000e+00    0.000000000000000e+00    0.000000000000000e+00    2.100000000000000e+17    8.076900000000000e+17    1.913300000000000e+00    1.913300000000000e+00    3.826700000000000e+00    5.000000000000000e-01    5.000000000000000e-01    4.181600000000000e-01    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00
   1.035000000000000e+02    3.390800000000000e+03    0.000000000000000e+00    0.000000000000000e+00    2.040600000000000e+00    2.040600000000000e+00    0.000000000000000e+00    0.000000000000000e+00    2.100000000000000e+17    8.076900000000000e+17    1.661100000000000e+00    1.661100000000000e+00    3.322300000000000e+00    5.000000000000000e-01    5.000000000000000e-01    3.989100000000000e-01    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00
   1.035010000000000e+02    3.083600000000000e+03    0.000000000000000e+00    0.000000000000000e+00    2.041300000000000e+00    2.041300000000000e+00    0.000000000000000e+00    0.000000000000000e+00    2.100000000000000e+17    8.076900000000000e+17    1.511700000000000e+00    1.511700000000000e+00    3.023400000000000e+00    5.000000000000000e-01    5.000000000000000e-01    3.627700000000000e-01    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00
   1.156300000000000e+02    2.926700000000000e+03    0.000000000000000e+00    0.000000000000000e+00    1.937500000000000e+00    1.937500000000000e+00    0.000000000000000e+00    0.000000000000000e+00    2.100000000000000e+17    8.076900000000000e+17    1.292500000000000e+00    1.292500000000000e+00    2.585000000000000e+00    5.000000000000000e-01    5.000000000000000e-01    3.443200000000000e-01    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00
